Yuto Shimizu,yuto_shimizu@example.com,F,18,4310,66,55,45,43,43
Yuto Shimizu,yuto_shimizu@example.com,F,20,4324,55,83,59,67,56
Yuto Shimizu,yuto_shimizu@example.com,F,23,4341,56,53,73,85,43
Yuto Shimizu,yuto_shimizu@example.com,M,25,4428,60,51,62,82,52
Yuto Shimizu,yuto_shimizu@example.com,F,21,4451,44,72,84,44,52
Yuto Shimizu,yuto_shimizu@example.com,F,23,4465,46,72,42,49,58
Yuto Shimizu,yuto_shimizu@example.com,F,25,4467,81,51,54,78,52
Yuto Shimizu,yuto_shimizu@example.com,F,23,4473,43,65,50,78,50
Yuto Shimizu,yuto_shimizu@example.com,F,23,4474,52,54,76,62,59
Yuto Shimizu,yuto_shimizu@example.com,F,23,4491,41,69,64,74,42
Yuto Shimizu,yuto_shimizu@example.com,M,20,4530,52,63,82,68,65
Yuto Shimizu,yuto_shimizu@example.com,M,23,4533,54,50,62,60,94
Yuto Shimizu,yuto_shimizu@example.com,F,19,5875,95,49,53,35,54
Yuto Shimizu,yuto_shimizu@example.com,F,20,4571,44,67,59,88,56
Yuto Shimizu,yuto_shimizu@example.com,F,25,4592,71,47,79,46,65
Yuto Shimizu,yuto_shimizu@example.com,F,25,4594,51,51,56,82,64
Yuto Shimizu,yuto_shimizu@example.com,F,18,5869,77,72,44,53,63
Yuto Shimizu,yuto_shimizu@example.com,F,24,4681,59,65,80,48,60
Yuto Shimizu,yuto_shimizu@example.com,F,24,4702,74,51,80,47,63
Yuto Shimizu,yuto_shimizu@example.com,F,21,4734,43,43,56,81,57
Yuto Shimizu,yuto_shimizu@example.com,M,24,4741,52,58,76,55,53
Yuto Shimizu,yuto_shimizu@example.com,F,20,4788,48,54,61,43,72
Yuto Shimizu,yuto_shimizu@example.com,M,23,4793,60,91,50,57,55
Yuto Shimizu,yuto_shimizu@example.com,F,20,4841,56,84,50,42,43
Yuto Shimizu,yuto_shimizu@example.com,F,18,4890,50,53,67,43,75
Yuto Shimizu,yuto_shimizu@example.com,F,21,4908,88,44,69,51,42
Yuto Shimizu,yuto_shimizu@example.com,F,18,4926,51,55,50,71,70
Yuto Shimizu,yuto_shimizu@example.com,F,22,2667,74,59,60,42,59
Yuto Shimizu,yuto_shimizu@example.com,F,20,2235,46,62,90,69,42
Yuto Shimizu,yuto_shimizu@example.com,M,20,4959,52,67,63,79,52
Yuto Shimizu,yuto_shimizu@example.com,M,21,2655,56,88,61,65,63
Yuto Shimizu,yuto_shimizu@example.com,M,20,2217,50,65,58,79,69
Yuto Shimizu,yuto_shimizu@example.com,F,24,4973,43,55,45,41,82
Yuto Shimizu,yuto_shimizu@example.com,F,23,2636,51,78,72,58,63
Yuto Shimizu,yuto_shimizu@example.com,M,24,5007,72,51,75,56,55
Yuto Shimizu,yuto_shimizu@example.com,F,25,5013,49,42,82,80,42
Yuto Shimizu,yuto_shimizu@example.com,F,25,5029,47,63,45,91,70
Yuto Shimizu,yuto_shimizu@example.com,F,19,5033,40,63,47,93,44
Yuto Shimizu,yuto_shimizu@example.com,F,25,5103,72,61,82,55,56
Yuto Shimizu,yuto_shimizu@example.com,F,21,5105,58,75,42,76,62
Yuto Shimizu,yuto_shimizu@example.com,F,18,5148,66,63,56,84,51
Yuto Shimizu,yuto_shimizu@example.com,M,20,5151,70,60,71,61,69
Yuto Shimizu,yuto_shimizu@example.com,M,22,5169,83,65,62,57,64
Yuto Shimizu,yuto_shimizu@example.com,F,22,5287,39,70,48,47,37
Yuto Shimizu,yuto_shimizu@example.com,F,22,5290,62,68,71,71,51
Yuto Shimizu,yuto_shimizu@example.com,F,24,5316,53,79,59,46,70
Yuto Shimizu,yuto_shimizu@example.com,F,20,5344,82,41,76,59,46
Yuto Shimizu,yuto_shimizu@example.com,M,24,5367,75,60,65,53,72
Yuto Shimizu,yuto_shimizu@example.com,F,19,5374,77,52,51,49,46
Yuto Shimizu,yuto_shimizu@example.com,F,18,5376,45,70,52,44,73
Yuto Shimizu,yuto_shimizu@example.com,F,25,5389,86,51,52,56,56
Yuto Shimizu,yuto_shimizu@example.com,M,24,5419,67,63,64,55,61
Yuto Shimizu,yuto_shimizu@example.com,M,19,5425,69,57,57,100,56
Yuto Shimizu,yuto_shimizu@example.com,F,21,5430,56,65,59,51,89
Yuto Shimizu,yuto_shimizu@example.com,F,25,5443,42,69,48,72,46
Yuto Shimizu,yuto_shimizu@example.com,F,22,5456,70,52,47,68,42
Yuto Shimizu,yuto_shimizu@example.com,F,22,5536,77,48,62,63,69
Yuto Shimizu,yuto_shimizu@example.com,F,18,5575,48,53,68,38,52
Yuto Shimizu,yuto_shimizu@example.com,M,25,5579,57,81,54,60,68
Yuto Shimizu,yuto_shimizu@example.com,M,18,5621,64,52,72,86,58
Yuto Shimizu,yuto_shimizu@example.com,M,20,5625,54,55,94,55,68
Yuto Shimizu,yuto_shimizu@example.com,F,21,5646,43,39,87,69,63
Yuto Shimizu,yuto_shimizu@example.com,F,22,5679,68,64,41,87,37
Yuto Shimizu,yuto_shimizu@example.com,F,24,5681,66,58,66,71,63
Yuto Shimizu,yuto_shimizu@example.com,F,20,5695,41,66,44,55,60
Yuto Shimizu,yuto_shimizu@example.com,F,21,5740,38,43,79,61,44
Yuto Shimizu,yuto_shimizu@example.com,F,21,5760,78,63,44,63,44
Yuto Shimizu,yuto_shimizu@example.com,F,20,5801,79,66,44,66,58
Yuto Shimizu,yuto_shimizu@example.com,F,23,1328,64,41,86,50,65
Yuto Shimizu,yuto_shimizu@example.com,F,18,1335,72,72,61,56,62
Yuto Shimizu,yuto_shimizu@example.com,F,24,1343,73,59,72,64,64
Yuto Shimizu,yuto_shimizu@example.com,F,21,1400,48,72,60,42,64
Yuto Shimizu,yuto_shimizu@example.com,M,25,1422,72,51,54,61,68
Yuto Shimizu,yuto_shimizu@example.com,F,20,1432,73,48,81,52,53
Yuto Shimizu,yuto_shimizu@example.com,F,20,1470,77,68,48,49,60
Yuto Shimizu,yuto_shimizu@example.com,M,21,1472,64,85,54,68,50
Yuto Shimizu,yuto_shimizu@example.com,F,23,1493,63,45,85,53,61
Yuto Shimizu,yuto_shimizu@example.com,M,21,1510,72,55,63,86,51
Yuto Shimizu,yuto_shimizu@example.com,F,24,1580,47,57,56,91,70
Yuto Shimizu,yuto_shimizu@example.com,F,20,1597,61,63,54,71,84
Yuto Shimizu,yuto_shimizu@example.com,F,18,1621,58,39,65,58,84
Yuto Shimizu,yuto_shimizu@example.com,F,20,1652,57,45,63,70,42
Yuto Shimizu,yuto_shimizu@example.com,F,21,2328,79,45,48,57,57
Yuto Shimizu,yuto_shimizu@example.com,M,22,1665,59,62,56,68,67
Yuto Shimizu,yuto_shimizu@example.com,M,20,1691,79,63,62,54,68
Yuto Shimizu,yuto_shimizu@example.com,F,22,2339,39,57,37,41,72
Yuto Shimizu,yuto_shimizu@example.com,F,24,1811,49,86,63,46,42
Yuto Shimizu,yuto_shimizu@example.com,F,19,2386,53,74,46,57,48
Yuto Shimizu,yuto_shimizu@example.com,F,22,5934,47,44,43,67,41
Yuto Shimizu,yuto_shimizu@example.com,F,18,1864,51,44,67,37,65
Yuto Shimizu,yuto_shimizu@example.com,F,21,2409,63,57,54,73,69
Yuto Shimizu,yuto_shimizu@example.com,F,19,2414,54,57,70,81,49
Yuto Shimizu,yuto_shimizu@example.com,F,24,1887,76,77,42,56,56
Yuto Shimizu,yuto_shimizu@example.com,F,22,1896,44,66,77,69,63
Yuto Shimizu,yuto_shimizu@example.com,F,20,2434,62,49,50,54,78
Yuto Shimizu,yuto_shimizu@example.com,F,25,1923,46,79,41,62,70
Yuto Shimizu,yuto_shimizu@example.com,F,25,1943,59,76,42,46,44
Yuto Shimizu,yuto_shimizu@example.com,F,25,1956,39,42,81,64,59
Yuto Shimizu,yuto_shimizu@example.com,F,25,2508,83,49,47,43,50
Yuto Shimizu,yuto_shimizu@example.com,F,21,1969,66,57,70,46,42
Yuto Shimizu,yuto_shimizu@example.com,F,22,2520,50,46,43,76,61
Yuto Shimizu,yuto_shimizu@example.com,M,23,1975,67,54,65,72,51
Yuto Shimizu,yuto_shimizu@example.com,F,19,2526,53,71,50,48,38
Yuto Shimizu,yuto_shimizu@example.com,F,23,1978,69,71,50,63,47
Yuto Shimizu,yuto_shimizu@example.com,F,21,2043,79,43,76,46,49
Yuto Shimizu,yuto_shimizu@example.com,F,23,2056,60,37,58,47,72
Yuto Shimizu,yuto_shimizu@example.com,M,19,2065,74,56,81,60,50
Yuto Shimizu,yuto_shimizu@example.com,M,18,2086,81,60,55,68,52
Yuto Shimizu,yuto_shimizu@example.com,F,24,2097,49,43,68,68,40
Yuto Shimizu,yuto_shimizu@example.com,F,18,2582,50,54,59,65,46
Yuto Shimizu,yuto_shimizu@example.com,F,19,2116,64,74,82,54,57
Yuto Shimizu,yuto_shimizu@example.com,F,23,2600,38,43,65,45,45
Yuto Shimizu,yuto_shimizu@example.com,F,20,2131,38,47,73,61,50
Yuto Shimizu,yuto_shimizu@example.com,M,21,2152,54,55,55,98,68
Yuto Shimizu,yuto_shimizu@example.com,F,21,2626,68,79,65,44,63
Aoi Watanabe,aoi_watanabe@example.com,F,25,3457,62,54,46,54,83
Aoi Watanabe,aoi_watanabe@example.com,F,23,3469,83,43,45,64,58
Aoi Watanabe,aoi_watanabe@example.com,F,25,3486,46,46,90,62,52
Aoi Watanabe,aoi_watanabe@example.com,M,23,3537,59,69,55,75,69
Aoi Watanabe,aoi_watanabe@example.com,F,24,3576,83,55,71,54,35
Aoi Watanabe,aoi_watanabe@example.com,F,22,3671,59,72,58,44,79
Aoi Watanabe,aoi_watanabe@example.com,M,20,3678,58,54,67,74,72
Aoi Watanabe,aoi_watanabe@example.com,F,24,3680,65,69,45,65,44
Aoi Watanabe,aoi_watanabe@example.com,F,21,3682,43,45,69,59,65
Aoi Watanabe,aoi_watanabe@example.com,F,25,3691,73,67,42,49,59
Aoi Watanabe,aoi_watanabe@example.com,M,19,3693,57,64,56,95,59
Aoi Watanabe,aoi_watanabe@example.com,F,18,3761,53,53,84,79,48
Aoi Watanabe,aoi_watanabe@example.com,M,25,3798,58,54,55,58,77
Aoi Watanabe,aoi_watanabe@example.com,F,24,3819,62,75,44,56,54
Aoi Watanabe,aoi_watanabe@example.com,F,22,3850,61,71,60,85,60
Aoi Watanabe,aoi_watanabe@example.com,F,24,1049,83,62,59,43,42
Aoi Watanabe,aoi_watanabe@example.com,F,20,3959,47,66,64,72,53
Aoi Watanabe,aoi_watanabe@example.com,F,23,4011,72,61,73,45,64
Aoi Watanabe,aoi_watanabe@example.com,F,24,4050,40,41,68,59,68
Aoi Watanabe,aoi_watanabe@example.com,F,21,4075,75,61,60,75,64
Aoi Watanabe,aoi_watanabe@example.com,M,19,4110,55,63,58,85,73
Aoi Watanabe,aoi_watanabe@example.com,F,20,4118,38,61,55,76,74
Aoi Watanabe,aoi_watanabe@example.com,F,21,4123,78,47,45,72,64
Aoi Watanabe,aoi_watanabe@example.com,F,23,4279,58,62,55,76,71
Aoi Watanabe,aoi_watanabe@example.com,F,18,4285,64,65,64,82,59
Aoi Watanabe,aoi_watanabe@example.com,F,22,4339,68,68,45,48,49
Aoi Watanabe,aoi_watanabe@example.com,F,20,4342,57,79,50,57,48
Aoi Watanabe,aoi_watanabe@example.com,F,22,4372,80,62,60,39,53
Aoi Watanabe,aoi_watanabe@example.com,F,18,4394,44,52,56,91,51
Aoi Watanabe,aoi_watanabe@example.com,F,24,1055,43,55,87,41,61
Aoi Watanabe,aoi_watanabe@example.com,M,18,4446,52,87,58,54,55
Aoi Watanabe,aoi_watanabe@example.com,F,19,4460,41,49,67,64,77
Aoi Watanabe,aoi_watanabe@example.com,F,19,4477,44,46,47,65,55
Aoi Watanabe,aoi_watanabe@example.com,F,21,4492,69,56,84,50,41
Aoi Watanabe,aoi_watanabe@example.com,F,24,4539,43,75,50,89,42
Aoi Watanabe,aoi_watanabe@example.com,F,21,4551,61,60,55,68,84
Aoi Watanabe,aoi_watanabe@example.com,F,22,4621,43,43,39,47,79
Aoi Watanabe,aoi_watanabe@example.com,M,21,4649,58,69,57,79,61
Aoi Watanabe,aoi_watanabe@example.com,F,25,4663,46,44,79,52,68
Aoi Watanabe,aoi_watanabe@example.com,F,23,1061,64,44,44,72,43
Aoi Watanabe,aoi_watanabe@example.com,M,22,4694,91,54,52,61,53
Aoi Watanabe,aoi_watanabe@example.com,F,21,4791,74,69,62,48,64
Aoi Watanabe,aoi_watanabe@example.com,F,20,4794,58,65,53,63,58
Aoi Watanabe,aoi_watanabe@example.com,F,22,4909,54,68,81,49,41
Aoi Watanabe,aoi_watanabe@example.com,M,25,4925,80,64,63,61,58
Aoi Watanabe,aoi_watanabe@example.com,M,22,4932,60,57,54,69,76
Aoi Watanabe,aoi_watanabe@example.com,F,25,4947,57,59,69,77,42
Aoi Watanabe,aoi_watanabe@example.com,F,20,4969,62,57,71,56,80
Aoi Watanabe,aoi_watanabe@example.com,F,19,5003,40,48,69,48,60
Aoi Watanabe,aoi_watanabe@example.com,F,22,5028,78,46,66,45,47
Aoi Watanabe,aoi_watanabe@example.com,M,23,5048,60,64,59,50,88
Aoi Watanabe,aoi_watanabe@example.com,F,21,5068,58,74,61,53,52
Aoi Watanabe,aoi_watanabe@example.com,F,23,5093,42,52,64,79,80
Aoi Watanabe,aoi_watanabe@example.com,F,23,5126,64,39,65,57,49
Aoi Watanabe,aoi_watanabe@example.com,F,23,5152,38,78,63,51,64
Aoi Watanabe,aoi_watanabe@example.com,F,22,5157,52,54,41,90,44
Aoi Watanabe,aoi_watanabe@example.com,F,23,5180,55,77,76,60,62
Aoi Watanabe,aoi_watanabe@example.com,F,18,5186,49,67,55,76,46
Aoi Watanabe,aoi_watanabe@example.com,M,25,5197,78,54,61,81,63
Aoi Watanabe,aoi_watanabe@example.com,F,25,5201,38,87,58,59,55
Aoi Watanabe,aoi_watanabe@example.com,M,23,5211,63,78,59,67,63
Aoi Watanabe,aoi_watanabe@example.com,F,20,5226,66,41,61,63,55
Aoi Watanabe,aoi_watanabe@example.com,M,24,5241,64,78,81,57,62
Aoi Watanabe,aoi_watanabe@example.com,F,21,5295,58,55,79,56,64
Aoi Watanabe,aoi_watanabe@example.com,M,19,5303,62,69,64,93,55
Aoi Watanabe,aoi_watanabe@example.com,F,18,5328,76,42,56,67,49
Aoi Watanabe,aoi_watanabe@example.com,F,19,5331,54,77,62,65,64
Aoi Watanabe,aoi_watanabe@example.com,F,19,5333,44,56,57,85,68
Aoi Watanabe,aoi_watanabe@example.com,F,23,5337,49,81,70,59,63
Aoi Watanabe,aoi_watanabe@example.com,F,23,5339,51,51,69,62,67
Aoi Watanabe,aoi_watanabe@example.com,F,25,5358,52,44,62,46,72
Aoi Watanabe,aoi_watanabe@example.com,M,19,5404,65,79,51,64,62
Aoi Watanabe,aoi_watanabe@example.com,F,19,5405,78,53,77,51,57
Aoi Watanabe,aoi_watanabe@example.com,M,25,5436,53,58,56,81,69
Aoi Watanabe,aoi_watanabe@example.com,F,25,5445,75,55,51,88,54
Aoi Watanabe,aoi_watanabe@example.com,F,23,5464,49,42,77,61,73
Aoi Watanabe,aoi_watanabe@example.com,M,18,5477,56,88,55,68,52
Aoi Watanabe,aoi_watanabe@example.com,F,21,5513,60,46,90,58,72
Aoi Watanabe,aoi_watanabe@example.com,F,18,5516,49,54,67,86,56
Aoi Watanabe,aoi_watanabe@example.com,M,23,5542,57,82,58,54,62
Aoi Watanabe,aoi_watanabe@example.com,M,25,5544,88,64,51,56,58
Aoi Watanabe,aoi_watanabe@example.com,M,25,5587,54,64,73,76,65
Aoi Watanabe,aoi_watanabe@example.com,M,22,5602,51,71,68,57,68
Aoi Watanabe,aoi_watanabe@example.com,F,19,5608,53,45,77,55,60
Aoi Watanabe,aoi_watanabe@example.com,F,22,5615,62,69,40,60,39
Aoi Watanabe,aoi_watanabe@example.com,F,19,5622,72,61,71,50,63
Aoi Watanabe,aoi_watanabe@example.com,F,23,5624,65,75,50,41,50
Aoi Watanabe,aoi_watanabe@example.com,F,23,5653,51,62,45,82,46
Aoi Watanabe,aoi_watanabe@example.com,F,20,5668,53,67,39,76,47
Aoi Watanabe,aoi_watanabe@example.com,F,23,5680,49,64,81,82,50
Aoi Watanabe,aoi_watanabe@example.com,M,20,5690,53,73,67,76,53
Aoi Watanabe,aoi_watanabe@example.com,F,25,5691,43,56,61,69,53
Aoi Watanabe,aoi_watanabe@example.com,F,20,5746,50,74,64,62,38
Aoi Watanabe,aoi_watanabe@example.com,F,19,5761,66,56,53,62,68
Aoi Watanabe,aoi_watanabe@example.com,F,19,5767,51,57,57,82,51
Aoi Watanabe,aoi_watanabe@example.com,F,21,5779,60,68,53,56,51
Aoi Watanabe,aoi_watanabe@example.com,F,22,5790,49,53,50,56,85
Aoi Watanabe,aoi_watanabe@example.com,M,19,5797,56,59,73,72,54
Aoi Watanabe,aoi_watanabe@example.com,F,25,5805,52,57,50,65,57
Aoi Watanabe,aoi_watanabe@example.com,F,22,5814,50,78,60,74,39
Aoi Watanabe,aoi_watanabe@example.com,F,20,5817,46,64,65,61,45
Aoi Watanabe,aoi_watanabe@example.com,F,19,5826,64,62,62,80,63
Aoi Watanabe,aoi_watanabe@example.com,M,18,1395,60,60,57,75,65
Aoi Watanabe,aoi_watanabe@example.com,F,23,1402,89,51,65,51,64
Aoi Watanabe,aoi_watanabe@example.com,F,19,1441,65,52,45,90,46
Aoi Watanabe,aoi_watanabe@example.com,M,19,1451,76,75,63,51,64
Aoi Watanabe,aoi_watanabe@example.com,M,19,1465,51,84,67,55,53
Aoi Watanabe,aoi_watanabe@example.com,M,22,1466,82,60,72,57,62
Aoi Watanabe,aoi_watanabe@example.com,F,23,1504,39,57,71,56,57
Aoi Watanabe,aoi_watanabe@example.com,F,20,1514,55,70,57,45,70
Aoi Watanabe,aoi_watanabe@example.com,F,18,1517,90,57,46,61,44
Aoi Watanabe,aoi_watanabe@example.com,M,24,1518,62,52,55,93,66
Aoi Watanabe,aoi_watanabe@example.com,F,25,1523,43,69,48,48,78
Aoi Watanabe,aoi_watanabe@example.com,F,20,1550,63,77,63,51,72
Aoi Watanabe,aoi_watanabe@example.com,F,23,1585,76,47,75,52,45
Aoi Watanabe,aoi_watanabe@example.com,M,22,1634,59,52,64,60,75
Aoi Watanabe,aoi_watanabe@example.com,M,25,1644,70,52,51,73,57
Aoi Watanabe,aoi_watanabe@example.com,M,19,1688,54,65,66,51,78
Aoi Watanabe,aoi_watanabe@example.com,F,23,1706,67,61,45,82,57
Aoi Watanabe,aoi_watanabe@example.com,F,23,5965,53,71,72,66,43
Aoi Watanabe,aoi_watanabe@example.com,F,22,1014,62,53,47,78,77
Aoi Watanabe,aoi_watanabe@example.com,F,24,1762,36,57,58,77,68
Aoi Watanabe,aoi_watanabe@example.com,F,18,1806,59,64,44,70,52
Aoi Watanabe,aoi_watanabe@example.com,F,19,1815,74,49,61,67,52
Aoi Watanabe,aoi_watanabe@example.com,F,23,1860,44,69,81,42,56
Aoi Watanabe,aoi_watanabe@example.com,M,20,1861,50,85,59,58,57
Aoi Watanabe,aoi_watanabe@example.com,F,22,1872,49,77,82,61,57
Aoi Watanabe,aoi_watanabe@example.com,F,22,1929,61,64,54,78,43
Aoi Watanabe,aoi_watanabe@example.com,F,22,1933,72,64,60,43,61
Aoi Watanabe,aoi_watanabe@example.com,M,25,1948,60,61,52,64,80
Aoi Watanabe,aoi_watanabe@example.com,M,22,1997,67,69,59,52,57
Aoi Watanabe,aoi_watanabe@example.com,M,24,2025,80,68,64,52,64
Aoi Watanabe,aoi_watanabe@example.com,F,24,2027,51,44,79,50,60
Aoi Watanabe,aoi_watanabe@example.com,F,25,2049,61,41,49,78,59
Aoi Watanabe,aoi_watanabe@example.com,F,19,2102,50,44,55,92,47
Aoi Watanabe,aoi_watanabe@example.com,F,21,1020,61,85,72,40,50
Aoi Watanabe,aoi_watanabe@example.com,F,25,2105,63,90,61,57,53
Aoi Watanabe,aoi_watanabe@example.com,F,19,2167,64,43,74,82,55
Aoi Watanabe,aoi_watanabe@example.com,F,20,2216,72,41,63,42,42
Aoi Watanabe,aoi_watanabe@example.com,F,25,2222,75,58,63,85,45
Aoi Watanabe,aoi_watanabe@example.com,F,24,2288,64,47,55,43,79
Aoi Watanabe,aoi_watanabe@example.com,F,22,2327,59,80,62,63,72
Aoi Watanabe,aoi_watanabe@example.com,F,23,5999,50,65,75,53,71
Aoi Watanabe,aoi_watanabe@example.com,F,21,1113,47,46,54,55,77
Aoi Watanabe,aoi_watanabe@example.com,M,23,1143,54,52,56,51,88
Aoi Watanabe,aoi_watanabe@example.com,F,25,1149,64,94,39,42,40
Aoi Watanabe,aoi_watanabe@example.com,F,21,1155,63,59,65,42,35
Aoi Watanabe,aoi_watanabe@example.com,M,24,1168,54,53,87,65,63
Aoi Watanabe,aoi_watanabe@example.com,F,22,1173,36,76,51,83,52
Aoi Watanabe,aoi_watanabe@example.com,F,18,1203,75,64,69,73,64
Aoi Watanabe,aoi_watanabe@example.com,F,25,1205,55,55,56,49,68
Aoi Watanabe,aoi_watanabe@example.com,F,18,1212,59,61,50,52,71
Aoi Watanabe,aoi_watanabe@example.com,F,23,1261,51,49,67,62,44
Aoi Watanabe,aoi_watanabe@example.com,F,25,5980,56,37,81,75,62
Aoi Watanabe,aoi_watanabe@example.com,F,21,1321,65,78,50,39,59
Yuto Shimizu,yuto_shimizu@example.com,F,18,3075,56,64,78,69,60
Yuto Shimizu,yuto_shimizu@example.com,F,18,3073,72,81,58,64,43
Yuto Shimizu,yuto_shimizu@example.com,F,23,3069,43,42,43,40,79
Yuto Shimizu,yuto_shimizu@example.com,F,24,3046,40,69,57,64,86
Yuto Shimizu,yuto_shimizu@example.com,F,19,3028,42,49,48,84,68
Yuto Shimizu,yuto_shimizu@example.com,F,25,1145,53,62,42,69,46
Yuto Shimizu,yuto_shimizu@example.com,F,24,1135,67,64,38,52,70
Yuto Shimizu,yuto_shimizu@example.com,F,22,1111,54,43,45,84,50
Haruto Suzuki,haruto_suzuki@example.com,F,23,2401,77,66,61,50,55
Haruto Suzuki,haruto_suzuki@example.com,F,24,2442,71,48,43,64,77
Haruto Suzuki,haruto_suzuki@example.com,F,23,2445,46,58,81,86,59
Haruto Suzuki,haruto_suzuki@example.com,F,21,2447,42,65,46,74,50
Haruto Suzuki,haruto_suzuki@example.com,F,18,2485,61,51,83,50,51
Haruto Suzuki,haruto_suzuki@example.com,F,19,2507,37,53,40,69,79
Haruto Suzuki,haruto_suzuki@example.com,F,18,2512,60,52,74,72,39
Haruto Suzuki,haruto_suzuki@example.com,F,22,2543,59,42,82,67,66
Haruto Suzuki,haruto_suzuki@example.com,M,25,2556,64,65,86,56,54
Haruto Suzuki,haruto_suzuki@example.com,F,20,2560,82,50,59,67,56
Haruto Suzuki,haruto_suzuki@example.com,F,18,2561,56,64,64,65,81
Haruto Suzuki,haruto_suzuki@example.com,F,21,2576,60,44,80,86,48
Haruto Suzuki,haruto_suzuki@example.com,F,18,2577,54,68,78,42,35
Haruto Suzuki,haruto_suzuki@example.com,F,24,5926,80,44,55,49,72
Haruto Suzuki,haruto_suzuki@example.com,F,18,2592,40,71,39,70,68
Haruto Suzuki,haruto_suzuki@example.com,M,25,2619,64,89,63,67,63
Haruto Suzuki,haruto_suzuki@example.com,F,24,2624,75,42,58,50,56
Haruto Suzuki,haruto_suzuki@example.com,F,19,2634,46,61,36,67,41
Haruto Suzuki,haruto_suzuki@example.com,F,24,2637,65,65,51,56,43
Haruto Suzuki,haruto_suzuki@example.com,M,25,2681,77,53,77,56,62
Haruto Suzuki,haruto_suzuki@example.com,F,19,2712,55,64,67,47,86
Haruto Suzuki,haruto_suzuki@example.com,F,21,2722,56,43,51,65,85
Haruto Suzuki,haruto_suzuki@example.com,F,19,2735,57,44,69,63,87
Haruto Suzuki,haruto_suzuki@example.com,F,25,2747,72,46,53,81,39
Haruto Suzuki,haruto_suzuki@example.com,F,23,2748,62,82,64,51,58
Haruto Suzuki,haruto_suzuki@example.com,F,19,2751,61,81,51,60,66
Haruto Suzuki,haruto_suzuki@example.com,M,18,2757,68,76,54,52,51
Haruto Suzuki,haruto_suzuki@example.com,F,18,2774,63,51,76,45,79
Haruto Suzuki,haruto_suzuki@example.com,M,18,2796,61,57,61,51,87
Haruto Suzuki,haruto_suzuki@example.com,F,23,2798,66,73,39,51,57
Haruto Suzuki,haruto_suzuki@example.com,F,23,2814,87,65,52,54,64
Haruto Suzuki,haruto_suzuki@example.com,F,22,2826,63,57,74,91,64
Haruto Suzuki,haruto_suzuki@example.com,F,24,2828,55,56,81,68,47
Haruto Suzuki,haruto_suzuki@example.com,F,24,5917,61,80,73,43,58
Haruto Suzuki,haruto_suzuki@example.com,F,22,2917,70,46,67,71,57
Haruto Suzuki,haruto_suzuki@example.com,F,23,2932,64,78,39,76,45
Haruto Suzuki,haruto_suzuki@example.com,F,20,2943,44,85,56,63,42
Haruto Suzuki,haruto_suzuki@example.com,F,22,2948,64,70,72,51,52
Haruto Suzuki,haruto_suzuki@example.com,F,18,2964,79,45,60,49,71
Haruto Suzuki,haruto_suzuki@example.com,M,19,2980,63,71,73,58,61
Haruto Suzuki,haruto_suzuki@example.com,F,21,3006,39,61,45,37,84
Haruto Suzuki,haruto_suzuki@example.com,F,22,3017,88,58,62,66,41
Haruto Suzuki,haruto_suzuki@example.com,F,25,3088,52,79,42,79,63
Haruto Suzuki,haruto_suzuki@example.com,F,19,1002,57,41,71,60,66
Haruto Suzuki,haruto_suzuki@example.com,M,23,3147,72,53,55,69,71
Haruto Suzuki,haruto_suzuki@example.com,F,25,3178,50,74,40,84,50
Haruto Suzuki,haruto_suzuki@example.com,F,21,3196,64,44,71,80,46
Haruto Suzuki,haruto_suzuki@example.com,F,25,3213,45,47,40,77,43
Haruto Suzuki,haruto_suzuki@example.com,F,18,3257,55,73,70,68,54
Yuto Shimizu,yuto_shimizu@example.com,F,20,1327,65,46,82,50,41
Yuto Shimizu,yuto_shimizu@example.com,F,25,1326,53,62,64,50,85
Yuto Shimizu,yuto_shimizu@example.com,M,22,1307,53,93,55,61,57
Yuto Shimizu,yuto_shimizu@example.com,F,22,3163,43,63,55,69,73
Yuto Shimizu,yuto_shimizu@example.com,F,23,1292,80,43,76,42,62
Yuto Shimizu,yuto_shimizu@example.com,F,25,1280,40,54,77,62,65
Yuto Shimizu,yuto_shimizu@example.com,F,21,3112,58,41,79,78,61
Yuto Shimizu,yuto_shimizu@example.com,M,21,1251,53,63,93,67,58
Aoi Watanabe,aoi_watanabe@example.com,F,21,2329,52,43,62,45,73
Aoi Watanabe,aoi_watanabe@example.com,M,18,2343,72,58,60,76,61
Aoi Watanabe,aoi_watanabe@example.com,F,21,2361,56,69,64,80,42
Aoi Watanabe,aoi_watanabe@example.com,F,23,2364,73,63,57,53,45
Aoi Watanabe,aoi_watanabe@example.com,F,21,2399,45,83,71,54,51
Aoi Watanabe,aoi_watanabe@example.com,F,21,5933,53,42,46,55,86
Aoi Watanabe,aoi_watanabe@example.com,M,24,2947,71,57,73,58,68
Aoi Watanabe,aoi_watanabe@example.com,F,18,2416,59,85,73,57,44
Aoi Watanabe,aoi_watanabe@example.com,F,24,5972,63,38,79,90,44
Aoi Watanabe,aoi_watanabe@example.com,F,19,1298,62,59,89,81,53
Aoi Watanabe,aoi_watanabe@example.com,F,24,1198,41,85,40,75,53
Haruto Suzuki,haruto_suzuki@example.com,F,22,5666,44,85,44,76,45
Haruto Suzuki,haruto_suzuki@example.com,F,21,4265,54,48,85,84,64
Haruto Suzuki,haruto_suzuki@example.com,F,24,4190,60,61,73,61,84
Haruto Suzuki,haruto_suzuki@example.com,M,20,3965,56,57,84,85,57
